Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit,Unit Price
192,CA-2021-102281,12-10-2021,14-10-2021,First Class,MP-17470,Home Office,10035,OFF-PA-10000061,51.84,8,0,24.88,6.48
193,CA-2021-102281,12-10-2021,14-10-2021,First Class,MP-17470,Home Office,10035,FUR-BO-10002545,626.35,3,0.2,46.98,208.78
194,CA-2021-102281,12-10-2021,14-10-2021,First Class,MP-17470,Home Office,10035,OFF-AR-10003514,19.9,5,0,6.57,3.98
195,CA-2021-131457,31-10-2021,06-11-2021,Standard Class,MZ-17515,Corporate,92374,OFF-EN-10001509,14.28,7,0,6.71,2.04
196,CA-2020-140004,21-03-2020,25-03-2020,Standard Class,CB-12025,Consumer,45011,OFF-AR-10004685,7.41,2,0.2,1.2,3.7
197,CA-2020-140004,21-03-2020,25-03-2020,Standard Class,CB-12025,Consumer,45011,OFF-AR-10004027,6.05,3,0.2,1.59,2.02
198,CA-2023-107720,06-11-2023,13-11-2023,Standard Class,VM-21685,Home Office,7090,OFF-ST-10001414,46.26,3,0,12.03,15.42
199,US-2023-124303,06-07-2023,13-07-2023,Standard Class,FH-14365,Corporate,19120,OFF-BI-10000343,2.95,2,0.7,-2.26,1.47
200,US-2023-124303,06-07-2023,13-07-2023,Standard Class,FH-14365,Corporate,19120,OFF-PA-10002749,16.06,3,0.2,5.82,5.35
201,CA-2023-105074,24-06-2023,29-06-2023,Standard Class,MB-17305,Consumer,44312,OFF-PA-10002666,21.74,3,0.2,6.8,7.25
202,CA-2020-133690,03-08-2020,05-08-2020,First Class,BS-11755,Consumer,80219,FUR-TA-10004289,218.75,2,0.5,-161.88,109.38
203,CA-2020-133690,03-08-2020,05-08-2020,First Class,BS-11755,Consumer,80219,OFF-AP-10003622,2.6,1,0.2,0.29,2.6
204,US-2023-116701,17-12-2023,21-12-2023,Second Class,LC-17140,Consumer,75220,OFF-AP-10003217,66.28,2,0.8,-178.97,33.14
205,CA-2023-126382,03-06-2023,07-06-2023,Standard Class,HK-14890,Corporate,37064,FUR-FU-10002960,35.17,7,0.2,9.67,5.02
206,CA-2023-108329,09-12-2023,14-12-2023,Standard Class,LE-16810,Consumer,90604,TEC-PH-10001918,444.77,4,0.2,44.48,111.19
207,CA-2023-135860,01-12-2023,07-12-2023,Standard Class,JH-15985,Consumer,48601,OFF-ST-10000642,83.92,4,0,5.87,20.98
208,CA-2023-135860,01-12-2023,07-12-2023,Standard Class,JH-15985,Consumer,48601,TEC-PH-10001700,131.98,2,0,35.63,65.99
209,CA-2023-135860,01-12-2023,07-12-2023,Standard Class,JH-15985,Consumer,48601,OFF-BI-10003274,15.92,4,0,7.48,3.98
210,CA-2023-135860,01-12-2023,07-12-2023,Standard Class,JH-15985,Consumer,48601,OFF-FA-10000134,52.29,9,0,16.21,5.81
211,CA-2023-135860,01-12-2023,07-12-2023,Standard Class,JH-15985,Consumer,48601,OFF-ST-10001522,91.99,1,0,3.68,91.99
212,CA-2021-101007,09-02-2021,13-02-2021,Second Class,MS-17980,Corporate,75220,TEC-AC-10001266,20.8,2,0.2,6.5,10.4
213,CA-2021-146262,02-01-2021,09-01-2021,Standard Class,VW-21775,Corporate,44256,OFF-LA-10004544,23.68,2,0.2,8.88,11.84
214,CA-2021-146262,02-01-2021,09-01-2021,Standard Class,VW-21775,Corporate,44256,FUR-BO-10004695,452.45,5,0.5,-244.32,90.49
215,CA-2021-146262,02-01-2021,09-01-2021,Standard Class,VW-21775,Corporate,44256,TEC-PH-10002844,62.98,3,0.4,-14.7,20.99
216,CA-2021-146262,02-01-2021,09-01-2021,Standard Class,VW-21775,Corporate,44256,TEC-MA-10000864,1188,9,0.7,-950.4,132
217,CA-2021-146262,02-01-2021,09-01-2021,Standard Class,VW-21775,Corporate,44256,TEC-AC-10000109,89.58,2,0.2,4.48,44.79
218,CA-2022-130162,28-10-2022,01-11-2022,Standard Class,JH-15910,Consumer,90032,OFF-ST-10001328,93.06,6,0,26.06,15.51
219,CA-2022-130162,28-10-2022,01-11-2022,Standard Class,JH-15910,Consumer,90032,TEC-PH-10002563,302.38,3,0.2,22.68,100.79
220,CA-2021-169397,24-12-2021,27-12-2021,First Class,JB-15925,Consumer,43017,OFF-FA-10000585,5.58,2,0.2,1.81,2.79
221,CA-2021-169397,24-12-2021,27-12-2021,First Class,JB-15925,Consumer,43017,OFF-PA-10004000,22.7,6,0.2,8.23,3.78
222,CA-2021-169397,24-12-2021,27-12-2021,First Class,JB-15925,Consumer,43017,OFF-BI-10002852,19.78,4,0.7,-13.84,4.94
223,CA-2021-169397,24-12-2021,27-12-2021,First Class,JB-15925,Consumer,43017,FUR-FU-10000087,72.7,4,0.2,19.08,18.18
224,CA-2021-169397,24-12-2021,27-12-2021,First Class,JB-15925,Consumer,43017,TEC-MA-10001148,479.99,4,0.7,-383.99,120
225,CA-2021-169397,24-12-2021,27-12-2021,First Class,JB-15925,Consumer,43017,OFF-AR-10001958,27.17,2,0.2,2.72,13.58
226,CA-2021-163055,09-08-2021,16-08-2021,Standard Class,DS-13180,Corporate,48227,OFF-AR-10001026,2.2,1,0,0.97,2.2
227,CA-2021-163055,09-08-2021,16-08-2021,Standard Class,DS-13180,Corporate,48227,FUR-TA-10003748,622.45,5,0,136.94,124.49
228,CA-2021-163055,09-08-2021,16-08-2021,Standard Class,DS-13180,Corporate,48227,OFF-ST-10002485,21.98,1,0,0.22,21.98
229,US-2021-145436,28-02-2021,04-03-2021,Standard Class,VD-21670,Consumer,38401,FUR-CH-10004860,161.57,2,0.2,-28.27,80.78
230,US-2021-145436,28-02-2021,04-03-2021,Standard Class,VD-21670,Consumer,38401,FUR-CH-10004477,389.7,8,0.2,43.84,48.71
231,US-2020-156216,13-09-2020,17-09-2020,Standard Class,EA-14035,Corporate,28205,OFF-BI-10001679,18.65,7,0.7,-12.43,2.66
232,US-2023-100930,07-04-2023,12-04-2023,Standard Class,CS-12400,Home Office,33614,FUR-TA-10001705,233.86,2,0.45,-102.05,116.93
233,US-2023-100930,07-04-2023,12-04-2023,Standard Class,CS-12400,Home Office,33614,FUR-TA-10003473,620.61,3,0.45,-248.25,206.87
234,US-2023-100930,07-04-2023,12-04-2023,Standard Class,CS-12400,Home Office,33614,OFF-BI-10001679,5.33,2,0.7,-3.55,2.66
235,US-2023-100930,07-04-2023,12-04-2023,Standard Class,CS-12400,Home Office,33614,FUR-FU-10004017,258.07,3,0.2,0,86.02
236,US-2023-100930,07-04-2023,12-04-2023,Standard Class,CS-12400,Home Office,33614,TEC-AC-10003832,617.98,3,0.2,-7.72,205.99
237,CA-2023-160514,12-11-2023,16-11-2023,Standard Class,DB-13120,Corporate,95051,OFF-PA-10002479,10.56,2,0,4.75,5.28
238,CA-2022-157749,04-06-2022,09-06-2022,Second Class,KL-16645,Consumer,60610,OFF-PA-10003349,25.92,5,0.2,9.4,5.18
239,CA-2022-157749,04-06-2022,09-06-2022,Second Class,KL-16645,Consumer,60610,FUR-FU-10000576,419.68,5,0.6,-356.73,83.94
240,CA-2022-157749,04-06-2022,09-06-2022,Second Class,KL-16645,Consumer,60610,FUR-FU-10004351,11.69,3,0.6,-4.68,3.9
241,CA-2022-157749,04-06-2022,09-06-2022,Second Class,KL-16645,Consumer,60610,TEC-PH-10000011,31.98,2,0.2,11.19,15.99
242,CA-2022-157749,04-06-2022,09-06-2022,Second Class,KL-16645,Consumer,60610,FUR-TA-10002607,177.23,5,0.5,-120.51,35.45
243,CA-2022-157749,04-06-2022,09-06-2022,Second Class,KL-16645,Consumer,60610,FUR-FU-10002505,4.04,3,0.6,-2.83,1.35
244,CA-2022-157749,04-06-2022,09-06-2022,Second Class,KL-16645,Consumer,60610,OFF-AR-10004685,7.41,2,0.2,1.2,3.7
245,CA-2020-131926,01-06-2020,06-06-2020,Second Class,DW-13480,Home Office,55044,FUR-CH-10004063,2001.86,7,0,580.54,285.98
246,CA-2020-131926,01-06-2020,06-06-2020,Second Class,DW-13480,Home Office,55044,OFF-ST-10002276,166.72,2,0,41.68,83.36
247,CA-2020-131926,01-06-2020,06-06-2020,Second Class,DW-13480,Home Office,55044,OFF-PA-10004082,47.88,6,0,23.94,7.98
248,CA-2020-131926,01-06-2020,06-06-2020,Second Class,DW-13480,Home Office,55044,OFF-AP-10002945,1503.25,5,0,496.07,300.65
249,CA-2020-131926,01-06-2020,06-06-2020,Second Class,DW-13480,Home Office,55044,OFF-PA-10000061,25.92,4,0,12.44,6.48
250,CA-2022-154739,10-12-2022,15-12-2022,Second Class,LH-17155,Consumer,94109,FUR-CH-10002965,321.57,2,0.2,28.14,160.78
251,CA-2022-145625,11-09-2022,17-09-2022,Standard Class,KC-16540,Consumer,92037,OFF-PA-10004569,7.61,1,0,3.58,7.61
252,CA-2022-145625,11-09-2022,17-09-2022,Standard Class,KC-16540,Consumer,92037,TEC-AC-10003832,3347.37,13,0,636,257.49
253,CA-2022-146941,10-12-2022,13-12-2022,First Class,DL-13315,Consumer,10024,OFF-ST-10001228,80.58,6,0,22.56,13.43
254,CA-2022-146941,10-12-2022,13-12-2022,First Class,DL-13315,Consumer,10024,OFF-EN-10003296,361.92,4,0,162.86,90.48
255,US-2021-159982,28-11-2021,04-12-2021,Standard Class,DR-12880,Corporate,60623,FUR-FU-10002505,12.13,9,0.6,-8.49,1.35
256,US-2021-159982,28-11-2021,04-12-2021,Standard Class,DR-12880,Corporate,60623,OFF-ST-10004804,82.37,2,0.2,-19.56,41.18
257,US-2021-159982,28-11-2021,04-12-2021,Standard Class,DR-12880,Corporate,60623,OFF-ST-10001590,53.92,5,0.2,4.04,10.78
258,US-2021-159982,28-11-2021,04-12-2021,Standard Class,DR-12880,Corporate,60623,TEC-PH-10001580,647.9,6,0.2,56.69,107.98
259,CA-2023-163139,01-12-2023,03-12-2023,Second Class,CC-12670,Consumer,10009,TEC-AC-10000290,20.37,3,0,6.93,6.79
260,CA-2023-163139,01-12-2023,03-12-2023,Second Class,CC-12670,Consumer,10009,OFF-ST-10002790,221.55,3,0,6.65,73.85
261,CA-2023-163139,01-12-2023,03-12-2023,Second Class,CC-12670,Consumer,10009,OFF-BI-10003460,17.52,5,0.2,6.13,3.5
262,US-2023-155299,08-06-2023,12-06-2023,Standard Class,Dl-13600,Corporate,77506,OFF-AP-10002203,1.62,2,0.8,-4.47,0.81
263,US-2020-106992,19-09-2020,21-09-2020,Second Class,SB-20290,Corporate,77036,TEC-MA-10000822,3059.98,3,0.4,-510,1019.99
264,US-2020-106992,19-09-2020,21-09-2020,Second Class,SB-20290,Corporate,77036,TEC-MA-10003353,2519.96,7,0.4,-252,359.99
265,CA-2022-125318,06-06-2022,13-06-2022,Standard Class,RC-19825,Consumer,60610,TEC-PH-10001433,328.22,4,0.2,28.72,82.06
266,CA-2021-155040,10-11-2021,15-11-2021,Standard Class,AH-10210,Consumer,94513,TEC-AC-10004469,79.9,2,0,35.16,39.95
267,CA-2023-136826,16-06-2023,20-06-2023,Standard Class,CB-12535,Corporate,27514,OFF-AR-10003602,14.02,3,0.2,4.73,4.67
268,CA-2022-111010,22-01-2022,28-01-2022,Standard Class,PG-18895,Consumer,7960,OFF-FA-10003472,7.56,6,0,0.3,1.26
269,US-2023-145366,09-12-2023,13-12-2023,Standard Class,CA-12310,Corporate,45231,OFF-ST-10004180,37.21,1,0.2,-7.44,37.21
270,US-2023-145366,09-12-2023,13-12-2023,Standard Class,CA-12310,Corporate,45231,OFF-EN-10004386,57.58,3,0.2,21.59,19.19
271,CA-2023-163979,28-12-2023,02-01-2024,Second Class,KH-16690,Corporate,94110,OFF-ST-10003208,725.84,4,0,210.49,181.46
272,CA-2021-155334,30-07-2021,31-07-2021,First Class,HA-14920,Consumer,94109,TEC-AC-10003628,209.93,7,0,92.37,29.99
273,CA-2021-155334,30-07-2021,31-07-2021,First Class,HA-14920,Consumer,94109,FUR-FU-10003274,5.28,3,0,2.32,1.76
274,CA-2021-155334,30-07-2021,31-07-2021,First Class,HA-14920,Consumer,94109,OFF-BI-10002557,10.92,3,0.2,4.1,3.64
275,CA-2023-118136,16-09-2023,17-09-2023,First Class,BB-10990,Corporate,90301,OFF-PA-10002615,8.82,2,0,4.06,4.41
276,CA-2023-118136,16-09-2023,17-09-2023,First Class,BB-10990,Corporate,90301,OFF-AR-10001427,5.98,1,0,1.55,5.98
277,CA-2023-132976,13-10-2023,17-10-2023,Standard Class,AG-10495,Corporate,19140,OFF-PA-10000673,11.65,2,0.2,4.08,5.82
278,CA-2023-132976,13-10-2023,17-10-2023,Standard Class,AG-10495,Corporate,19140,OFF-PA-10004470,18.18,4,0.2,5.91,4.54
279,CA-2023-132976,13-10-2023,17-10-2023,Standard Class,AG-10495,Corporate,19140,OFF-ST-10000876,59.71,6,0.2,5.97,9.95
280,CA-2023-132976,13-10-2023,17-10-2023,Standard Class,AG-10495,Corporate,19140,OFF-LA-10002043,24.84,3,0.2,8.69,8.28
281,US-2021-161991,26-09-2021,28-09-2021,Second Class,SC-20725,Consumer,77070,OFF-BI-10004967,2.08,5,0.8,-3.43,0.42
282,US-2021-161991,26-09-2021,28-09-2021,Second Class,SC-20725,Consumer,77070,TEC-PH-10001760,1114.4,7,0.2,376.11,159.2
283,CA-2021-130890,02-11-2021,06-11-2021,Standard Class,JO-15280,Consumer,90004,FUR-TA-10002903,1038.84,5,0.2,51.94,207.77
284,CA-2021-130883,26-09-2021,02-10-2021,Standard Class,TB-21520,Consumer,97206,OFF-PA-10000474,141.76,5,0.2,47.84,28.35
285,CA-2021-130883,26-09-2021,02-10-2021,Standard Class,TB-21520,Consumer,97206,TEC-AC-10001956,239.8,5,0.2,47.96,47.96
286,CA-2021-130883,26-09-2021,02-10-2021,Standard Class,TB-21520,Consumer,97206,OFF-PA-10004100,31.1,6,0.2,10.89,5.18
287,CA-2022-112697,18-12-2022,20-12-2022,Second Class,AH-10195,Corporate,33319,OFF-BI-10000778,254.06,7,0.7,-169.37,36.29
288,CA-2022-112697,18-12-2022,20-12-2022,Second Class,AH-10195,Corporate,33319,OFF-AP-10002684,194.53,2,0.2,24.32,97.26
289,CA-2022-112697,18-12-2022,20-12-2022,Second Class,AH-10195,Corporate,33319,OFF-SU-10000646,961.48,5,0.2,-204.31,192.3
290,CA-2022-110772,20-11-2022,24-11-2022,Second Class,NZ-18565,Home Office,43229,OFF-FA-10002983,19.1,7,0.2,6.68,2.73
291,CA-2022-110772,20-11-2022,24-11-2022,Second Class,NZ-18565,Home Office,43229,OFF-LA-10004689,18.5,8,0.2,6.24,2.31
292,CA-2022-110772,20-11-2022,24-11-2022,Second Class,NZ-18565,Home Office,43229,TEC-AC-10002001,255.98,2,0.2,54.4,127.99
293,CA-2022-110772,20-11-2022,24-11-2022,Second Class,NZ-18565,Home Office,43229,FUR-BO-10004709,86.97,3,0.5,-48.7,28.99
294,CA-2020-111451,26-12-2020,28-12-2020,First Class,KL-16555,Corporate,80906,FUR-FU-10004091,300.42,8,0.2,78.86,37.55
295,CA-2020-111451,26-12-2020,28-12-2020,First Class,KL-16555,Corporate,80906,FUR-CH-10001891,230.35,3,0.2,20.16,76.78
296,CA-2020-111451,26-12-2020,28-12-2020,First Class,KL-16555,Corporate,80906,FUR-FU-10002918,218.35,3,0.2,-24.56,72.78
297,CA-2020-111451,26-12-2020,28-12-2020,First Class,KL-16555,Corporate,80906,OFF-BI-10004593,78.6,5,0.7,-62.88,15.72
298,CA-2020-111451,26-12-2020,28-12-2020,First Class,KL-16555,Corporate,80906,OFF-FA-10004854,27.55,3,0.2,9.3,9.18
299,CA-2022-142545,28-10-2022,03-11-2022,Standard Class,JD-15895,Corporate,7109,OFF-PA-10002105,32.4,5,0,15.55,6.48
300,CA-2022-142545,28-10-2022,03-11-2022,Standard Class,JD-15895,Corporate,7109,OFF-ST-10002756,1082.48,8,0,10.82,135.31
301,CA-2022-142545,28-10-2022,03-11-2022,Standard Class,JD-15895,Corporate,7109,OFF-PA-10004243,56.91,3,0,27.32,18.97
302,CA-2022-142545,28-10-2022,03-11-2022,Standard Class,JD-15895,Corporate,7109,FUR-FU-10001861,77.6,4,0,38.02,19.4
303,CA-2022-142545,28-10-2022,03-11-2022,Standard Class,JD-15895,Corporate,7109,OFF-BI-10002706,14.28,1,0,6.57,14.28
304,US-2023-152380,19-11-2023,23-11-2023,Standard Class,JH-15910,Consumer,60623,FUR-TA-10002533,219.08,3,0.5,-131.45,73.03
305,CA-2021-144253,04-05-2021,09-05-2021,Second Class,AS-10225,Corporate,10024,FUR-FU-10002671,26.8,2,0,12.86,13.4
306,CA-2020-130960,30-12-2020,04-01-2021,Standard Class,KB-16600,Corporate,48180,OFF-AR-10003651,9.84,3,0,2.85,3.28
307,CA-2020-111003,01-06-2020,06-06-2020,Standard Class,CR-12625,Home Office,8701,OFF-BI-10001072,45.48,3,0,20.92,15.16
308,CA-2020-111003,01-06-2020,06-06-2020,Standard Class,CR-12625,Home Office,8701,OFF-AR-10002135,289.2,6,0,83.87,48.2
309,CA-2023-126774,15-04-2023,17-04-2023,First Class,SH-20395,Consumer,22204,OFF-AR-10002804,4.89,1,0,2,4.89
310,CA-2022-142902,12-09-2022,14-09-2022,Second Class,BP-11185,Corporate,80004,FUR-FU-10001918,15.14,4,0.2,3.59,3.78
311,CA-2022-142902,12-09-2022,14-09-2022,Second Class,BP-11185,Corporate,80004,FUR-CH-10004086,466.77,2,0.2,52.51,233.38
312,CA-2022-142902,12-09-2022,14-09-2022,Second Class,BP-11185,Corporate,80004,FUR-FU-10001756,15.23,1,0.2,1.71,15.23
313,CA-2022-142902,12-09-2022,14-09-2022,Second Class,BP-11185,Corporate,80004,OFF-LA-10000634,6.26,3,0.2,2.04,2.09
314,CA-2020-120887,27-09-2020,03-10-2020,Standard Class,TS-21205,Corporate,7601,FUR-FU-10001588,87.54,3,0,37.64,29.18
315,CA-2020-167850,09-08-2020,16-08-2020,Standard Class,AG-10525,Corporate,33710,TEC-PH-10002398,178.38,2,0.2,22.3,89.19
316,CA-2020-167850,09-08-2020,16-08-2020,Standard Class,AG-10525,Corporate,33710,OFF-PA-10001937,15.55,3,0.2,5.44,5.18
317,CA-2020-164259,28-12-2020,30-12-2020,First Class,SP-20860,Corporate,19143,OFF-AR-10003373,99.14,4,0.2,8.67,24.78
318,CA-2020-164973,04-11-2020,09-11-2020,Standard Class,NM-18445,Home Office,10024,FUR-CH-10002602,135.88,1,0.1,24.16,135.88
319,CA-2020-164973,04-11-2020,09-11-2020,Standard Class,NM-18445,Home Office,10024,TEC-MA-10002927,3991.98,2,0,1995.99,1995.99
320,CA-2020-164973,04-11-2020,09-11-2020,Standard Class,NM-18445,Home Office,10024,TEC-PH-10004093,275.94,6,0,80.02,45.99
321,CA-2020-164973,04-11-2020,09-11-2020,Standard Class,NM-18445,Home Office,10024,TEC-AC-10000892,360,4,0,129.6,90
322,CA-2020-164973,04-11-2020,09-11-2020,Standard Class,NM-18445,Home Office,10024,OFF-ST-10002974,43.57,1,0,13.07,43.57
323,CA-2020-156601,19-09-2020,24-09-2020,Standard Class,FA-14230,Corporate,90805,OFF-FA-10000624,7.16,2,0,3.58,3.58
324,CA-2022-162138,23-04-2022,27-04-2022,Standard Class,GK-14620,Corporate,92345,OFF-BI-10004593,251.52,6,0.2,81.74,41.92
325,CA-2022-162138,23-04-2022,27-04-2022,Standard Class,GK-14620,Corporate,92345,TEC-AC-10001908,99.99,1,0,35,99.99
326,CA-2023-153339,03-11-2023,05-11-2023,Second Class,DJ-13510,Corporate,37130,FUR-FU-10001967,15.99,1,0.2,1,15.99
327,US-2022-141544,30-08-2022,01-09-2022,First Class,PO-18850,Consumer,19143,TEC-PH-10003645,290.9,3,0.4,-67.88,96.97
328,US-2022-141544,30-08-2022,01-09-2022,First Class,PO-18850,Consumer,19143,OFF-ST-10000675,54.22,2,0.2,3.39,27.11
329,US-2022-141544,30-08-2022,01-09-2022,First Class,PO-18850,Consumer,19143,FUR-CH-10003312,786.74,4,0.3,-258.5,196.69
330,US-2022-141544,30-08-2022,01-09-2022,First Class,PO-18850,Consumer,19143,OFF-LA-10001074,100.24,10,0.2,33.83,10.02
331,US-2022-141544,30-08-2022,01-09-2022,First Class,PO-18850,Consumer,19143,OFF-BI-10001524,37.76,6,0.7,-27.69,6.29
332,US-2022-150147,25-04-2022,29-04-2022,Second Class,JL-15850,Consumer,19134,TEC-PH-10004614,82.8,2,0.4,-20.7,41.4
333,US-2022-150147,25-04-2022,29-04-2022,Second Class,JL-15850,Consumer,19134,OFF-BI-10001153,20.72,2,0.7,-13.82,10.36
334,US-2022-150147,25-04-2022,29-04-2022,Second Class,JL-15850,Consumer,19134,OFF-BI-10001982,4.9,3,0.7,-3.43,1.63
335,CA-2021-137946,01-09-2021,04-09-2021,Second Class,DB-13615,Consumer,90045,OFF-BI-10001922,4.75,1,0.2,1.6,4.75
336,CA-2021-137946,01-09-2021,04-09-2021,Second Class,DB-13615,Consumer,90045,TEC-CO-10001449,959.98,2,0.2,335.99,479.99
337,CA-2021-137946,01-09-2021,04-09-2021,Second Class,DB-13615,Consumer,90045,OFF-BI-10004140,14.37,4,0.2,4.49,3.59
338,CA-2020-129924,12-07-2020,17-07-2020,Standard Class,AC-10420,Corporate,94122,OFF-BI-10003314,7.71,2,0.2,2.8,3.86
339,CA-2020-129924,12-07-2020,17-07-2020,Standard Class,AC-10420,Corporate,94122,FUR-TA-10004575,698.35,3,0.2,-17.46,232.78
340,CA-2021-128167,22-06-2021,26-06-2021,Second Class,KL-16645,Consumer,84041,OFF-FA-10000490,4.96,4,0,2.33,1.24
341,CA-2020-122336,13-04-2020,17-04-2020,Second Class,JD-15895,Corporate,19140,OFF-AR-10000122,17.86,4,0.2,1.12,4.46
342,CA-2020-122336,13-04-2020,17-04-2020,Second Class,JD-15895,Corporate,19140,OFF-BI-10003656,509.97,10,0.7,-407.98,51
343,CA-2020-122336,13-04-2020,17-04-2020,Second Class,JD-15895,Corporate,19140,OFF-FA-10002780,30.99,13,0.2,10.07,2.38
344,CA-2020-122336,13-04-2020,17-04-2020,Second Class,JD-15895,Corporate,19140,TEC-PH-10000702,71.93,12,0.4,8.39,5.99
345,US-2021-120712,20-12-2021,24-12-2021,Standard Class,CS-12130,Consumer,78745,OFF-ST-10000107,88.8,4,0.2,-2.22,22.2
346,CA-2023-169901,15-06-2023,19-06-2023,Standard Class,CC-12550,Consumer,94122,TEC-PH-10002293,47.98,3,0.2,4.8,15.99
347,CA-2023-134306,08-07-2023,12-07-2023,Standard Class,TD-20995,Consumer,1852,OFF-AR-10004027,7.56,3,0,3.1,2.52
348,CA-2023-134306,08-07-2023,12-07-2023,Standard Class,TD-20995,Consumer,1852,OFF-PA-10000249,24.56,2,0,11.54,12.28
349,CA-2023-134306,08-07-2023,12-07-2023,Standard Class,TD-20995,Consumer,1852,OFF-AR-10001374,12.96,2,0,4.15,6.48
350,CA-2022-129714,01-09-2022,03-09-2022,First Class,AB-10060,Home Office,10009,TEC-AC-10000290,6.79,1,0,2.31,6.79
351,CA-2022-129714,01-09-2022,03-09-2022,First Class,AB-10060,Home Office,10009,OFF-PA-10001970,24.56,2,0,11.54,12.28
352,CA-2022-129714,01-09-2022,03-09-2022,First Class,AB-10060,Home Office,10009,OFF-BI-10002160,3.05,1,0.2,1.07,3.05
353,CA-2022-129714,01-09-2022,03-09-2022,First Class,AB-10060,Home Office,10009,OFF-PA-10001970,49.12,4,0,23.09,12.28
354,CA-2022-129714,01-09-2022,03-09-2022,First Class,AB-10060,Home Office,10009,OFF-BI-10004995,4355.17,4,0.2,1415.43,1088.79
355,CA-2022-138520,08-04-2022,13-04-2022,Standard Class,JL-15505,Consumer,10035,FUR-BO-10002268,388.7,6,0.2,-4.86,64.78
356,CA-2022-138520,08-04-2022,13-04-2022,Standard Class,JL-15505,Consumer,10035,OFF-EN-10001137,8.26,2,0,3.8,4.13
357,CA-2022-138520,08-04-2022,13-04-2022,Standard Class,JL-15505,Consumer,10035,OFF-AR-10002399,17.04,4,0,6.99,4.26
358,CA-2022-138520,08-04-2022,13-04-2022,Standard Class,JL-15505,Consumer,10035,OFF-PA-10002713,34.4,5,0,15.82,6.88
359,CA-2022-130001,23-04-2022,28-04-2022,Standard Class,HK-14890,Corporate,28205,OFF-PA-10002666,36.24,5,0.2,11.33,7.25
360,CA-2023-155698,08-03-2023,11-03-2023,First Class,VB-21745,Corporate,31907,OFF-AP-10001124,647.84,8,0,168.44,80.98
361,CA-2023-155698,08-03-2023,11-03-2023,First Class,VB-21745,Corporate,31907,OFF-LA-10001158,20.7,2,0,9.94,10.35
362,CA-2023-144904,25-09-2023,01-10-2023,Standard Class,KW-16435,Consumer,10009,OFF-LA-10001158,20.7,2,0,9.94,10.35
363,CA-2023-144904,25-09-2023,01-10-2023,Standard Class,KW-16435,Consumer,10009,FUR-CH-10000785,488.65,3,0.1,86.87,162.88
364,CA-2023-144904,25-09-2023,01-10-2023,Standard Class,KW-16435,Consumer,10009,OFF-AR-10003732,5.56,2,0,1.45,2.78
365,CA-2023-144904,25-09-2023,01-10-2023,Standard Class,KW-16435,Consumer,10009,FUR-FU-10000023,47.12,8,0,20.73,5.89
366,CA-2020-123344,24-09-2020,29-09-2020,Standard Class,JD-16060,Consumer,94109,OFF-ST-10001713,211.96,4,0,8.48,52.99
367,CA-2022-155516,21-10-2022,21-10-2022,Same Day,MK-17905,Corporate,6040,OFF-BI-10002412,23.2,4,0,10.44,5.8
368,CA-2022-155516,21-10-2022,21-10-2022,Same Day,MK-17905,Corporate,6040,OFF-SU-10001225,7.36,2,0,0.15,3.68
369,CA-2022-155516,21-10-2022,21-10-2022,Same Day,MK-17905,Corporate,6040,OFF-ST-10002406,104.79,7,0,29.34,14.97
370,CA-2022-155516,21-10-2022,21-10-2022,Same Day,MK-17905,Corporate,6040,FUR-BO-10002545,1043.92,4,0,271.42,260.98
371,CA-2023-104745,29-05-2023,04-06-2023,Standard Class,GT-14755,Consumer,78550,OFF-PA-10002036,25.92,5,0.2,9.4,5.18
372,CA-2023-104745,29-05-2023,04-06-2023,Standard Class,GT-14755,Consumer,78550,OFF-ST-10002205,53.42,3,0.2,4.67,17.81
373,US-2020-119137,23-07-2020,27-07-2020,Standard Class,AG-10900,Consumer,85705,OFF-BI-10001982,8.16,5,0.7,-5.71,1.63
374,US-2020-119137,23-07-2020,27-07-2020,Standard Class,AG-10900,Consumer,85705,TEC-AC-10003911,1023.94,8,0.2,179.19,127.99
375,US-2020-119137,23-07-2020,27-07-2020,Standard Class,AG-10900,Consumer,85705,OFF-AR-10000658,9.24,1,0.2,0.92,9.24
376,US-2020-119137,23-07-2020,27-07-2020,Standard Class,AG-10900,Consumer,85705,TEC-AC-10002076,479.04,10,0.2,-29.94,47.9
377,US-2022-134656,28-09-2022,01-10-2022,First Class,MM-18280,Corporate,62301,OFF-PA-10003039,99.14,4,0.2,30.98,24.78
